EpochTime,X,Y,Z,ClockBias,HDOP,VDOP,PDOP,GDOP,EastError,NorthError,UpError,NumSats
525090.000000,-1641889.440675,-3664875.459519,4939967.167346,1.876724,1.184642,1.164329,1.661036,1.804006,-0.974410,1.564648,-4.160182,10
525091.000000,-1641890.011013,-3664875.895766,4939968.128666,1.199026,1.184602,1.164266,1.660963,1.803918,-1.316496,1.677425,-3.015633,10
525092.000000,-1641889.432900,-3664875.171661,4939967.557257,1.768677,1.184562,1.164203,1.660890,1.803830,-1.085026,2.016460,-4.023862,10
525093.000000,-1641890.250684,-3664875.669251,4939967.830819,1.382230,1.184522,1.164140,1.660817,1.803743,-1.627839,1.574875,-3.315655,10
525094.000000,-1641889.707930,-3664875.669025,4939967.583736,1.620981,1.184482,1.164077,1.660744,1.803655,-1.132629,1.592476,-3.647452,10
525095.000000,-1641889.651047,-3664875.197928,4939967.721815,1.785324,1.184441,1.164013,1.660671,1.803567,-1.273360,2.031795,-3.824733,10
525096.000000,-1641889.476949,-3664875.338651,4939967.670094,1.780906,1.184401,1.163950,1.660598,1.803479,-1.056938,1.954777,-3.829018,10
525097.000000,-1641889.183370,-3664875.223480,4939967.204922,1.979396,1.184361,1.163887,1.660525,1.803391,-0.836121,1.837699,-4.332378,10
525098.000000,-1641889.474270,-3664875.162299,4939967.443041,1.966842,1.184321,1.163823,1.660452,1.803303,-1.126606,1.938190,-4.107462,10
525099.000000,-1641889.706863,-3664875.427102,4939967.534608,1.813751,1.184280,1.163760,1.660378,1.803214,-1.230582,1.733713,-3.824650,10
525100.000000,-1641889.656810,-3664875.565866,4939967.293117,1.614301,1.184240,1.163696,1.660305,1.803126,-1.128162,1.499398,-3.945833,10
525101.000000,-1641889.317717,-3664875.130113,4939967.111388,2.001657,1.184199,1.163632,1.660231,1.803038,-0.996902,1.802484,-4.424163,10
525102.000000,-1641889.533068,-3664875.279859,4939967.167989,1.877247,1.184159,1.163569,1.660158,1.802949,-1.132192,1.663214,-4.238949,10
525103.000000,-1641889.666966,-3664875.558895,4939967.874963,1.477774,1.184119,1.163505,1.660084,1.802861,-1.140281,1.866664,-3.494540,10
525104.000000,-1641890.076355,-3664876.483680,4939968.299564,0.704352,1.184078,1.163441,1.660011,1.802772,-1.135718,1.346593,-2.528819,10
525105.000000,-1641890.243646,-3664876.015163,4939968.091921,0.858579,1.184037,1.163377,1.659937,1.802683,-1.479967,1.495560,-2.916002,10
525106.000000,-1641889.899662,-3664876.153006,4939967.982765,1.082408,1.183997,1.163313,1.659863,1.802595,-1.109691,1.438550,-3.010268,10
525107.000000,-1641889.653016,-3664875.887016,4939967.804571,1.303646,1.183956,1.163249,1.659789,1.802506,-0.993377,1.593916,-3.364768,10
525108.000000,-1641889.867660,-3664875.990414,4939968.231213,1.129532,1.183916,1.163185,1.659715,1.802417,-1.146973,1.720257,-2.918414,10
525109.000000,-1641890.286538,-3664875.924829,4939968.526859,0.888309,1.183875,1.163120,1.659641,1.802328,-1.556048,1.819302,-2.618390,10
525110.000000,-1641889.843650,-3664876.270875,4939967.761267,1.239659,1.183834,1.163056,1.659567,1.802239,-1.010377,1.233527,-3.129407,10
525111.000000,-1641889.739498,-3664875.718270,4939967.696416,1.431805,1.183793,1.162992,1.659493,1.802150,-1.141300,1.618261,-3.523442,10
525112.000000,-1641890.398323,-3664876.313730,4939968.541665,0.795982,1.183753,1.162928,1.659419,1.802060,-1.499032,1.516925,-2.355185,10
525113.000000,-1641890.068499,-3664876.313060,4939968.233704,0.953658,1.183712,1.162863,1.659345,1.801971,-1.198317,1.428853,-2.679898,10
525114.000000,-1641889.694101,-3664875.923725,4939967.917870,1.239403,1.183671,1.162799,1.659270,1.801882,-1.015859,1.625963,-3.245020,10
525115.000000,-1641889.762850,-3664876.234356,4939968.188162,1.047244,1.183630,1.162734,1.659196,1.801792,-0.951575,1.553359,-2.838975,10
525116.000000,-1641889.591661,-3664875.811066,4939968.149480,1.320426,1.183589,1.162669,1.659121,1.801703,-0.968443,1.884050,-3.155733,10
525117.000000,-1641890.081345,-3664875.840135,4939967.798586,1.345200,1.183548,1.162605,1.659047,1.801613,-1.403428,1.487173,-3.286263,10
525118.000000,-1641890.116335,-3664875.745658,4939968.022261,1.170413,1.183507,1.162540,1.658972,1.801523,-1.473991,1.683643,-3.157419,10
525119.000000,-1641889.658187,-3664875.193786,4939967.345213,1.934377,1.183466,1.162475,1.658897,1.801434,-1.281568,1.795862,-4.118272,10
525120.000000,-1641889.178239,-3664874.860207,4939967.616897,1.895694,1.183425,1.162410,1.658823,1.801344,-0.979987,2.356076,-4.221451,10
525121.000000,-1641889.774760,-3664875.616678,4939967.510630,1.461344,1.183384,1.162345,1.658748,1.801254,-1.215022,1.562451,-3.717173,10
525122.000000,-1641889.585488,-3664874.975631,4939967.573078,1.941610,1.183343,1.162280,1.658673,1.801164,-1.304432,2.117035,-4.084742,10
525123.000000,-1641889.751354,-3664875.377543,4939967.581750,1.613269,1.183302,1.162215,1.658598,1.801074,-1.291449,1.784361,-3.804956,10
525124.000000,-1641889.673056,-3664874.990104,4939967.865039,1.781672,1.183260,1.162150,1.658523,1.800984,-1.378426,2.262326,-3.826800,10
525125.000000,-1641889.906423,-3664875.719426,4939968.095724,1.254368,1.183219,1.162085,1.658448,1.800893,-1.293159,1.815202,-3.169232,10
525126.000000,-1641890.066946,-3664875.600002,4939968.001393,1.243474,1.183178,1.162020,1.658373,1.800803,-1.488482,1.789659,-3.269852,10
525127.000000,-1641889.792178,-3664875.432796,4939967.603306,1.644298,1.183136,1.161955,1.658297,1.800713,-1.306109,1.745688,-3.746019,10
525128.000000,-1641890.547452,-3664875.652537,4939967.819359,1.354828,1.183095,1.161889,1.658222,1.800622,-1.905496,1.485127,-3.257912,10
525129.000000,-1641889.354912,-3664875.484352,4939967.135905,1.742047,1.183054,1.161824,1.658147,1.800532,-0.885991,1.554549,-4.192438,10
525130.000000,-1641889.583225,-3664875.789462,4939967.807748,1.411893,1.183012,1.161758,1.658071,1.800441,-0.969578,1.687377,-3.436157,10
525131.000000,-1641889.667732,-3664875.695733,4939967.936680,1.334335,1.182971,1.161693,1.657996,1.800351,-1.085024,1.808041,-3.367874,10
525132.000000,-1641889.895341,-3664875.501840,4939967.893069,1.421770,1.182929,1.161627,1.657920,1.800260,-1.372020,1.845892,-3.454494,10
525133.000000,-1641889.886106,-3664875.560366,4939967.547953,1.644797,1.182888,1.161561,1.657844,1.800169,-1.339660,1.590457,-3.691815,10
525134.000000,-1641889.860766,-3664875.661994,4939967.819066,1.588032,1.182846,1.161496,1.657769,1.800078,-1.274978,1.696692,-3.429131,10
525135.000000,-1641889.714139,-3664875.517834,4939967.172632,1.632651,1.182805,1.161430,1.657693,1.799987,-1.200120,1.439566,-4.052381,10
525136.000000,-1641889.758141,-3664875.781668,4939967.474004,1.511528,1.182763,1.161364,1.657617,1.799896,-1.132389,1.427588,-3.655344,10
525137.000000,-1641889.695524,-3664875.430172,4939967.715325,1.794490,1.182721,1.161298,1.657541,1.799805,-1.218979,1.848677,-3.685203,10
525138.000000,-1641889.495558,-3664875.291377,4939967.389705,1.961856,1.182680,1.161232,1.657465,1.799714,-1.093251,1.806264,-4.069485,10
525139.000000,-1641889.627105,-3664875.990801,4939968.090141,1.172970,1.182638,1.161166,1.657389,1.799622,-0.927291,1.707884,-3.089747,10
525140.000000,-1641889.349841,-3664875.461123,4939967.258644,1.764744,1.182596,1.161100,1.657313,1.799531,-0.890862,1.649766,-4.111566,10
525141.000000,-1641889.620604,-3664875.704575,4939967.986371,1.370572,1.182554,1.161034,1.657237,1.799440,-1.038401,1.847975,-3.336252,10
525142.000000,-1641889.707314,-3664875.945769,4939967.637934,1.465881,1.182512,1.160967,1.657161,1.799348,-1.018902,1.430237,-3.446779,10
525143.000000,-1641889.624363,-3664875.841962,4939967.792553,1.555553,1.182470,1.160901,1.657084,1.799257,-0.985651,1.627470,-3.407311,10
525144.000000,-1641890.014661,-3664876.677891,4939968.012048,1.012584,1.182429,1.160835,1.657008,1.799165,-1.000002,1.047700,-2.657011,10
525145.000000,-1641889.490145,-3664875.978562,4939967.901850,1.268884,1.182387,1.160768,1.656931,1.799073,-0.807310,1.641851,-3.278441,10
525146.000000,-1641889.420620,-3664875.918298,4939967.552633,1.467512,1.182345,1.160702,1.656855,1.798981,-0.768507,1.487359,-3.602547,10
525147.000000,-1641889.396430,-3664876.009151,4939967.677732,1.567389,1.182303,1.160635,1.656778,1.798890,-0.709280,1.509145,-3.459345,10
525148.000000,-1641889.593395,-3664876.072698,4939967.852308,1.155886,1.182261,1.160569,1.656702,1.798798,-0.863039,1.511043,-3.236489,10
525149.000000,-1641889.698588,-3664875.940660,4939967.767853,1.215294,1.182218,1.160502,1.656625,1.798706,-1.013028,1.518263,-3.350872,10
525150.000000,-1641890.076206,-3664875.903682,4939968.397471,0.940792,1.182176,1.160435,1.656548,1.798613,-1.372752,1.819942,-2.785213,10
525151.000000,-1641889.740136,-3664875.851190,4939967.724721,1.323230,1.182134,1.160369,1.656471,1.798521,-1.087529,1.541470,-3.425051,10
525152.000000,-1641889.789251,-3664875.788186,4939967.567422,1.394535,1.182092,1.160302,1.656394,1.798429,-1.158114,1.471752,-3.570935,10
525153.000000,-1641889.987502,-3664876.016431,4939968.134658,0.998835,1.182050,1.160235,1.656317,1.798337,-1.245699,1.602998,-2.947830,10
525154.000000,-1641890.164961,-3664876.584115,4939968.214572,0.616567,1.182007,1.160168,1.656240,1.798244,-1.175507,1.193700,-2.514597,10
525155.000000,-1641889.837947,-3664875.894778,4939967.835490,1.289837,1.181965,1.160101,1.656163,1.798152,-1.158965,1.548996,-3.288753,10
525156.000000,-1641889.924938,-3664876.082382,4939967.873957,1.177795,1.181923,1.160034,1.656086,1.798059,-1.161637,1.412292,-3.128919,10
525157.000000,-1641889.510959,-3664875.743710,4939967.605139,1.468292,1.181880,1.159967,1.656008,1.797967,-0.922339,1.615561,-3.638584,10
525158.000000,-1641889.993015,-3664876.357389,4939967.751089,0.964978,1.181838,1.159899,1.655931,1.797874,-1.111306,1.118189,-3.049353,10
525159.000000,-1641889.101393,-3664875.926144,4939967.102489,1.700389,1.181796,1.159832,1.655854,1.797781,-0.473981,1.300542,-4.030274,10
525160.000000,-1641889.186303,-3664875.679447,4939967.471207,1.733784,1.181753,1.159765,1.655776,1.797688,-0.652346,1.680330,-3.863033,10
525161.000000,-1641889.184758,-3664875.988080,4939967.664246,1.549599,1.181711,1.159698,1.655699,1.797595,-0.524731,1.582974,-3.536297,10
525162.000000,-1641889.817864,-3664876.070650,4939968.052710,1.209207,1.181668,1.159630,1.655621,1.797502,-1.068721,1.566988,-3.024081,10
525163.000000,-1641889.574835,-3664875.820745,4939967.399465,1.510027,1.181625,1.159563,1.655543,1.797409,-0.949130,1.411331,-3.738024,10
525164.000000,-1641889.901802,-3664875.484376,4939967.877027,1.604282,1.181583,1.159495,1.655466,1.797316,-1.385058,1.846158,-3.475327,10
525165.000000,-1641889.178552,-3664875.717323,4939967.805412,1.686984,1.181540,1.159427,1.655388,1.797223,-0.629785,1.865870,-3.583295,10
525166.000000,-1641889.642985,-3664875.984749,4939967.281026,1.559012,1.181497,1.159360,1.655310,1.797130,-0.944258,1.198799,-3.718634,10
525167.000000,-1641889.816698,-3664876.346691,4939967.443075,1.402438,1.181455,1.159292,1.655232,1.797036,-0.954779,0.988367,-3.340420,10
525168.000000,-1641889.791780,-3664876.013033,4939967.432783,1.458300,1.181412,1.159224,1.655154,1.796943,-1.068478,1.226722,-3.546124,10
525169.000000,-1641889.717271,-3664875.927122,4939967.820903,1.126610,1.181369,1.159156,1.655076,1.796849,-1.035614,1.555260,-3.312560,10
525170.000000,-1641889.249028,-3664876.053125,4939967.384988,1.614752,1.181326,1.159088,1.654998,1.796756,-0.556783,1.340900,-3.699758,10
525171.000000,-1641889.580656,-3664876.519850,4939967.529188,1.178625,1.181284,1.159020,1.654920,1.796662,-0.668566,0.994622,-3.234786,10
525172.000000,-1641889.842484,-3664876.647204,4939967.788681,0.881585,1.181241,1.158952,1.654841,1.796568,-0.855426,0.983932,-2.892619,10
525173.000000,-1641889.926253,-3664876.317816,4939967.555853,1.015667,1.181198,1.158884,1.654763,1.796475,-1.066564,1.044867,-3.241088,10
525174.000000,-1641889.538046,-3664876.054745,4939967.600805,1.295159,1.181155,1.158816,1.654685,1.796381,-0.819871,1.383390,-3.456673,10
525175.000000,-1641889.784409,-3664876.024095,4939967.750918,1.234096,1.181112,1.158748,1.654606,1.796287,-1.057228,1.421082,-3.294165,10
525176.000000,-1641889.691110,-3664876.405625,4939967.284754,1.373479,1.181069,1.158679,1.654528,1.796193,-0.816072,0.887013,-3.462070,10
525177.000000,-1641889.628358,-3664876.337912,4939967.676808,1.142135,1.181026,1.158611,1.654449,1.796099,-0.786495,1.201362,-3.211993,10
525178.000000,-1641889.778058,-3664876.079685,4939967.567706,1.453168,1.180983,1.158543,1.654370,1.796005,-1.028700,1.268531,-3.406464,10
525179.000000,-1641889.656363,-3664876.179896,4939967.935447,1.023534,1.180939,1.158474,1.654292,1.795910,-0.876667,1.467134,-3.094170,10
525180.000000,-1641889.938576,-3664876.330630,4939967.738199,1.127127,1.180896,1.158406,1.654213,1.795816,-1.072569,1.146409,-3.088708,10
525181.000000,-1641889.692159,-3664876.114593,4939967.396759,1.292400,1.180853,1.158337,1.654134,1.795722,-0.936037,1.163676,-3.541517,10
525182.000000,-1641889.789513,-3664876.385930,4939967.938477,1.110839,1.180810,1.158268,1.654055,1.795627,-0.913925,1.280396,-2.939480,10
525183.000000,-1641889.909469,-3664876.269363,4939967.697567,1.171765,1.180767,1.158200,1.653976,1.795533,-1.071060,1.173640,-3.162924,10
525184.000000,-1641890.011061,-3664876.528158,4939967.653189,1.056477,1.180723,1.158131,1.653897,1.795438,-1.057945,0.929698,-3.022977,10
525185.000000,-1641890.298011,-3664876.669005,4939968.083012,0.785191,1.180680,1.158062,1.653818,1.795343,-1.262212,1.008447,-2.534102,10
525186.000000,-1641890.099564,-3664876.748547,4939967.635662,0.918836,1.180637,1.157993,1.653738,1.795249,-1.048589,0.734057,-2.887522,10
525187.000000,-1641889.982970,-3664876.075967,4939967.504049,1.332102,1.180593,1.157924,1.653659,1.795154,-1.217218,1.165987,-3.405480,10
525188.000000,-1641889.293602,-3664875.533229,4939967.302181,1.711695,1.180550,1.157855,1.653580,1.795059,-0.810055,1.643815,-4.050803,10
525189.000000,-1641889.309384,-3664875.871050,4939967.099544,1.725902,1.180506,1.157786,1.653501,1.794964,-0.686316,1.271638,-4.010719,10
525190.000000,-1641889.546318,-3664876.160585,4939967.662801,1.348562,1.180463,1.157717,1.653421,1.794869,-0.784140,1.344563,-3.345633,10
525191.000000,-1641889.783444,-3664876.108630,4939967.792574,1.211940,1.180419,1.157648,1.653342,1.794774,-1.021780,1.387541,-3.213537,10
525192.000000,-1641890.036208,-3664876.453859,4939967.954133,0.981938,1.180376,1.157579,1.653262,1.794678,-1.111275,1.163519,-2.824978,10
525193.000000,-1641889.886642,-3664876.605453,4939967.780919,1.069950,1.180332,1.157509,1.653182,1.794583,-0.912796,0.994649,-2.911250,10
525194.000000,-1641889.882690,-3664876.611803,4939967.968498,0.877758,1.180288,1.157440,1.653102,1.794488,-0.906593,1.109245,-2.762687,10
525195.000000,-1641889.761594,-3664876.551797,4939968.031389,0.761801,1.180245,1.157371,1.653023,1.794392,-0.820622,1.229886,-2.779271,10
525196.000000,-1641889.900143,-3664876.807869,4939967.979090,0.802235,1.180201,1.157301,1.652943,1.794297,-0.842345,0.971143,-2.637553,10
525197.000000,-1641889.786978,-3664876.655759,4939967.765056,0.897798,1.180157,1.157232,1.652863,1.794201,-0.801275,0.980674,-2.920354,10
525198.000000,-1641889.674520,-3664876.342974,4939967.594793,1.229540,1.180113,1.157162,1.652783,1.794106,-0.826551,1.131557,-3.261039,10
525199.000000,-1641889.997234,-3664876.453148,4939967.917562,1.064043,1.180070,1.157092,1.652703,1.794010,-1.075999,1.153447,-2.863850,10
525200.000000,-1641890.369295,-3664876.848366,4939967.484418,0.980848,1.180026,1.157023,1.652623,1.793914,-1.253920,0.482354,-2.878666,10
525201.000000,-1641889.981656,-3664876.398479,4939967.416289,1.393476,1.179982,1.156953,1.652543,1.793818,-1.084138,0.882290,-3.289190,10
525202.000000,-1641889.713335,-3664876.587473,4939967.381866,1.119021,1.179938,1.156883,1.652462,1.793723,-0.761994,0.811843,-3.276548,10
525203.000000,-1641889.643353,-3664876.161755,4939967.417047,1.259626,1.179894,1.156813,1.652382,1.793627,-0.872213,1.158465,-3.511232,10
525204.000000,-1641889.819709,-3664875.931442,4939967.018884,1.645025,1.179850,1.156743,1.652302,1.793531,-1.127329,1.015730,-3.907744,10
525205.000000,-1641889.678748,-3664875.643810,4939967.378756,1.659062,1.179806,1.156673,1.652221,1.793434,-1.116310,1.490882,-3.828882,10
525206.000000,-1641890.333661,-3664876.566582,4939968.419406,0.546357,1.179762,1.156603,1.652141,1.793338,-1.336628,1.281166,-2.321948,10
525207.000000,-1641890.371621,-3664877.018891,4939968.271246,0.576626,1.179718,1.156533,1.652060,1.793242,-1.186312,0.854873,-2.168144,10
525208.000000,-1641889.665975,-3664876.389686,4939967.649124,1.278232,1.179674,1.156463,1.651979,1.793146,-0.799652,1.135243,-3.194183,10
525209.000000,-1641889.532787,-3664876.796253,4939967.615872,1.094618,1.179630,1.156392,1.651899,1.793049,-0.511857,0.868068,-3.021173,10
525210.000000,-1641890.231513,-3664877.180324,4939967.867838,0.527289,1.179585,1.156322,1.651818,1.792953,-0.992441,0.531389,-2.425438,10
525211.000000,-1641890.214163,-3664877.162095,4939968.453653,0.368028,1.179541,1.156252,1.651737,1.792856,-0.984062,0.917891,-1.984578,10
525212.000000,-1641889.821970,-3664877.305837,4939967.833848,0.574957,1.179497,1.156181,1.651656,1.792759,-0.567380,0.551214,-2.485136,10
525213.000000,-1641889.970663,-3664876.827790,4939967.227468,1.006001,1.179453,1.156111,1.651575,1.792663,-0.898554,0.462354,-3.192782,10
525214.000000,-1641890.216469,-3664877.018373,4939967.503895,0.848613,1.179408,1.156040,1.651494,1.792566,-1.044937,0.422508,-2.805304,10
525215.000000,-1641889.976663,-3664876.845290,4939967.445446,0.967059,1.179364,1.155970,1.651413,1.792469,-0.896873,0.584966,-3.011619,10
525216.000000,-1641889.906789,-3664876.933264,4939967.752410,0.683847,1.179320,1.155899,1.651332,1.792372,-0.797134,0.737587,-2.740312,10
525217.000000,-1641889.994176,-3664876.991539,4939967.959267,0.552863,1.179275,1.155828,1.651251,1.792275,-0.853051,0.798371,-2.523514,10
525218.000000,-1641889.942605,-3664876.601865,4939967.780978,1.158340,1.179231,1.155758,1.651170,1.792178,-0.965333,0.979430,-2.898884,10
525219.000000,-1641890.086009,-3664877.089049,4939967.691084,0.890160,1.179186,1.155687,1.651088,1.792081,-0.896982,0.531436,-2.652665,10
525220.000000,-1641889.665275,-3664876.171165,4939967.211960,1.466857,1.179142,1.155616,1.651007,1.791984,-0.888370,1.015963,-3.659765,10
525221.000000,-1641889.891857,-3664876.255791,4939967.532771,1.461905,1.179097,1.155545,1.650925,1.791887,-1.060538,1.085346,-3.303443,10
525222.000000,-1641889.786307,-3664876.902201,4939967.579286,0.913405,1.179053,1.155474,1.650844,1.791789,-0.699888,0.689206,-2.923764,10
525223.000000,-1641890.376018,-3664876.756304,4939967.814529,0.702638,1.179008,1.155403,1.650762,1.791692,-1.297701,0.752973,-2.672892,10
525224.000000,-1641889.820988,-3664876.616839,4939967.383080,1.051595,1.178963,1.155332,1.650680,1.791594,-0.848226,0.757508,-3.231111,10
525225.000000,-1641889.422150,-3664876.773972,4939967.430591,0.938287,1.178919,1.155261,1.650599,1.791497,-0.420004,0.802681,-3.206522,10
525226.000000,-1641889.613605,-3664876.757289,4939967.338924,1.170668,1.178874,1.155189,1.650517,1.791399,-0.601542,0.696026,-3.238218,10
525227.000000,-1641889.516108,-3664876.510734,4939966.858504,1.414039,1.178829,1.155118,1.650435,1.791301,-0.613390,0.600269,-3.778393,10
525228.000000,-1641889.788089,-3664876.894668,4939967.492799,0.922870,1.178784,1.155047,1.650353,1.791204,-0.704594,0.639652,-2.994914,10
525229.000000,-1641889.582899,-3664876.694217,4939967.155832,1.134121,1.178740,1.154975,1.650271,1.791106,-0.599311,0.635547,-3.424714,10
525230.000000,-1641889.717850,-3664876.315207,4939967.009359,1.630114,1.178695,1.154904,1.650189,1.791008,-0.877447,0.769683,-3.721299,10
525231.000000,-1641889.437407,-3664876.070012,4939967.166593,1.592583,1.178650,1.154832,1.650107,1.790910,-0.721787,1.131772,-3.811594,10
525232.000000,-1641889.303257,-3664876.326983,4939966.822906,1.549232,1.178605,1.154761,1.650025,1.790812,-0.494286,0.776081,-3.966120,10
525233.000000,-1641889.264382,-3664876.038240,4939966.830151,1.557999,1.178560,1.154689,1.649943,1.790714,-0.576882,0.998005,-4.136015,10
525234.000000,-1641889.494357,-3664876.241265,4939967.219396,1.560818,1.178515,1.154617,1.649860,1.790615,-0.703730,1.025240,-3.657698,10
525235.000000,-1641889.982789,-3664876.868181,4939967.250298,1.179116,1.178470,1.154546,1.649778,1.790517,-0.893103,0.444162,-3.148748,10
525236.000000,-1641889.898518,-3664877.179799,4939967.315840,0.965284,1.178425,1.154474,1.649695,1.790419,-0.688774,0.290905,-2.940746,10
525237.000000,-1641889.485938,-3664876.424318,4939967.170935,1.232491,1.178380,1.154402,1.649613,1.790320,-0.621194,0.867508,-3.592615,10
525238.000000,-1641889.543127,-3664876.519425,4939967.076794,1.371831,1.178335,1.154330,1.649530,1.790222,-0.634493,0.722644,-3.596638,10
525239.000000,-1641889.818464,-3664876.725747,4939966.892104,1.237956,1.178290,1.154258,1.649448,1.790123,-0.801389,0.372529,-3.551302,10
525240.000000,-1641889.288012,-3664876.625653,4939967.169218,1.421519,1.178244,1.154186,1.649365,1.790025,-0.358243,0.786452,-3.529367,10
525241.000000,-1641889.695372,-3664877.106576,4939967.151249,1.005524,1.178199,1.154114,1.649282,1.789926,-0.533331,0.304116,-3.162968,10
525242.000000,-1641889.792114,-3664877.345305,4939967.709467,0.741319,1.178154,1.154042,1.649199,1.789827,-0.523995,0.454546,-2.566948,10
525243.000000,-1641889.596643,-3664877.035165,4939967.473655,0.969155,1.178109,1.153969,1.649117,1.789729,-0.472434,0.588780,-2.978440,10
525244.000000,-1641889.685585,-3664876.403706,4939967.231815,1.439053,1.178063,1.153897,1.649034,1.789630,-0.811815,0.856874,-3.505777,10
525245.000000,-1641889.627358,-3664876.679490,4939967.397196,1.178221,1.178018,1.153825,1.648951,1.789531,-0.645906,0.783497,-3.233953,10
525246.000000,-1641889.950678,-3664877.129049,4939967.159519,0.957610,1.177973,1.153752,1.648867,1.789432,-0.757126,0.212133,-3.078061,10
525247.000000,-1641889.940907,-3664876.925420,4939967.377760,1.149285,1.177927,1.153680,1.648784,1.789332,-0.831477,0.496927,-3.027524,10
525248.000000,-1641890.136990,-3664877.281388,4939967.526395,0.746632,1.177882,1.153608,1.648701,1.789233,-0.864855,0.275192,-2.657424,10
525249.000000,-1641889.717874,-3664876.789471,4939967.408937,0.983791,1.177836,1.153535,1.648618,1.789134,-0.683535,0.683991,-3.138510,10
525250.000000,-1641890.167916,-3664876.868504,4939967.653217,0.930733,1.177791,1.153462,1.648535,1.789035,-1.061913,0.638172,-2.787528,10
525251.000000,-1641889.803957,-3664877.059824,4939967.623546,0.776597,1.177745,1.153390,1.648451,1.788935,-0.651540,0.599487,-2.794426,10
525252.000000,-1641889.679698,-3664876.638784,4939967.044495,1.160141,1.177700,1.153317,1.648368,1.788836,-0.710315,0.574160,-3.518249,10
525253.000000,-1641889.611362,-3664876.739431,4939967.196816,1.116374,1.177654,1.153244,1.648284,1.788736,-0.606797,0.620139,-3.359594,10
525254.000000,-1641889.632061,-3664876.797115,4939967.523222,0.866625,1.177608,1.153171,1.648201,1.788637,-0.602099,0.777665,-3.067259,10
525255.000000,-1641889.916369,-3664876.858428,4939967.501266,1.029881,1.177563,1.153098,1.648117,1.788537,-0.836479,0.629889,-2.976148,10
525256.000000,-1641890.131855,-3664876.988149,4939967.253167,1.007696,1.177517,1.153025,1.648033,1.788437,-0.980079,0.313365,-3.039439,10
525257.000000,-1641889.821466,-3664876.536768,4939967.649303,1.072236,1.177471,1.152952,1.647950,1.788338,-0.881404,0.981462,-3.069772,10
525258.000000,-1641889.804576,-3664876.752967,4939967.605883,0.984102,1.177425,1.152879,1.647866,1.788238,-0.777584,0.806057,-2.983939,10
525259.000000,-1641890.069646,-3664876.509922,4939967.395826,1.094812,1.177380,1.152806,1.647782,1.788138,-1.118864,0.762318,-3.218612,10
525260.000000,-1641889.864634,-3664876.652230,4939967.490233,1.094812,1.177334,1.152733,1.647698,1.788038,-0.873584,0.785815,-3.116241,10
525261.000000,-1641889.911611,-3664876.406186,4939967.171668,1.213790,1.177288,1.152660,1.647614,1.787938,-1.017066,0.745418,-3.493083,10
525262.000000,-1641889.742282,-3664876.145915,4939967.320317,1.398088,1.177242,1.152587,1.647530,1.787838,-0.968970,1.077467,-3.570155,10
525263.000000,-1641889.798424,-3664876.311851,4939966.973251,1.334540,1.177196,1.152513,1.647446,1.787737,-0.952349,0.723748,-3.730616,10
525264.000000,-1641890.167829,-3664876.911037,4939967.698714,0.915020,1.177150,1.152440,1.647361,1.787637,-1.044441,0.636586,-2.727769,10
525265.000000,-1641890.082390,-3664877.056028,4939968.004819,0.518758,1.177104,1.152366,1.647277,1.787537,-0.907182,0.753138,-2.428439,10
525266.000000,-1641889.930861,-3664876.714976,4939967.639444,0.933155,1.177058,1.152293,1.647193,1.787436,-0.908363,0.813939,-2.947166,10
525267.000000,-1641889.804505,-3664876.840231,4939967.551979,0.859833,1.177012,1.152219,1.647108,1.787336,-0.741835,0.710259,-2.975864,10
525268.000000,-1641889.671477,-3664876.747224,4939967.313122,0.838295,1.176966,1.152146,1.647024,1.787235,-0.658470,0.668550,-3.249196,10
525269.000000,-1641889.621956,-3664877.101259,4939967.533759,0.717431,1.176920,1.152072,1.646939,1.787135,-0.468507,0.571561,-2.887283,10
525270.000000,-1641890.035269,-3664876.882284,4939967.327944,0.952517,1.176873,1.151998,1.646855,1.787034,-0.935228,0.466235,-3.066771,10
525271.000000,-1641889.813591,-3664876.970621,4939967.622536,0.618816,1.176827,1.151924,1.646770,1.786933,-0.696809,0.659120,-2.843879,10
525272.000000,-1641889.616495,-3664876.354816,4939967.515675,1.177492,1.176781,1.151851,1.646686,1.786832,-0.768757,1.091903,-3.330711,10
525273.000000,-1641889.829650,-3664876.885184,4939967.405549,0.919542,1.176735,1.151777,1.646601,1.786731,-0.746400,0.578347,-3.057555,10
525274.000000,-1641889.790160,-3664877.015026,4939967.509402,0.939071,1.176688,1.151703,1.646516,1.786630,-0.657267,0.563970,-2.912460,10
525275.000000,-1641889.897313,-3664876.386912,4939967.151393,1.319395,1.176642,1.151629,1.646431,1.786529,-1.011899,0.750913,-3.523580,10
525276.000000,-1641890.188011,-3664877.082854,4939967.754092,0.754596,1.176596,1.151554,1.646346,1.786428,-0.992600,0.542969,-2.580991,10
525277.000000,-1641890.066614,-3664877.126729,4939968.124644,0.642314,1.176549,1.151480,1.646261,1.786327,-0.863875,0.783241,-2.298732,10
525278.000000,-1641889.981189,-3664876.970276,4939967.763451,0.726179,1.176503,1.151406,1.646176,1.786226,-0.849895,0.694576,-2.691388,10
525279.000000,-1641889.897987,-3664876.875749,4939967.607782,0.892226,1.176457,1.151332,1.646091,1.786124,-0.812621,0.690359,-2.888069,10
